Full Class Sched- ALL COLLEGES,   ,,,,,,,,,,,
Subject,Catalog,Section,Descr,Component,Name,Tot Enrl,Facil ID,Start Date,End Date,Mtg Pat,Mtg Start,Mtg End
PSYC, 499A,01,INDEPENDENT RESEARCH,SUP,"Calvillo,Dustin P",7,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499A,02,INDEPENDENT RESEARCH,SUP,"Pulvers,Kimberley A",2,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499B,01,INDEPENDENT RESEARCH,SUP,"Calvillo,Dustin P",2,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499B,02,INDEPENDENT RESEARCH,SUP,"Schultz,Paul Wesley",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499B,03,INDEPENDENT RESEARCH,SUP,"Vanderbilt,Kimberly E",2,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499B,04,INDEPENDENT RESEARCH,SUP,"Schustack,Miriam W",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499C,01,INDEPENDENT RESEARCH,SUP,"Pulvers,Kimberley A",4,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499C,02,INDEPENDENT RESEARCH,SUP,"Vanderbilt,Kimberly E",6,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499C,03,INDEPENDENT RESEARCH,SUP,"Trujillo,Keith A",2,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499C,04,INDEPENDENT RESEARCH,SUP,"Calvillo,Dustin P",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499C,05,INDEPENDENT RESEARCH,SUP,"Schultz,Paul Wesley",2,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499C,06,INDEPENDENT RESEARCH,SUP,"Bufferd,Sara J",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499C,07,INDEPENDENT RESEARCH,SUP,"D'Anna,Kimberly L",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499C,08,INDEPENDENT RESEARCH,SUP,"Mahler,Heike I M",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499C,09,INDEPENDENT RESEARCH,SUP,"Williams,Carrick C",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499D,01,INDEPENDENT RESEARCH,SUP,"Mahler,Heike I M",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 499D,02,INDEPENDENT RESEARCH,SUP,,1,,1/23/17,5/12/17,,,
PSYC, 520,10,GRAD STATS,LEC,"Woodcock,Anna",11,SBSB 1101,1/23/17,5/12/17,W,9:30:00 AM,11:20:00 AM
PSYC, 520,11A,GRAD STATS,ACT,"Woodcock,Anna",11,SBSB 1101,1/23/17,5/12/17,R,10:00:00 AM,11:50:00 AM
PSYC, 530,01,ADV RESEARCH METHODS,LEC,"Mahler,Heike I M",12,SBSB 4119,1/23/17,5/12/17,R,1:00:00 PM,3:50:00 PM
PSYC, 552,01,PROSEM IN DEV PSYCHOLOGY,LEC,"Fitzpatrick,Maureen J",13,SBSB 4119,1/23/17,5/12/17,M,2:30:00 PM,5:20:00 PM
PSYC, 554,01,PROSEM IN COG PSYCHOLOGY,LEC,"Williams,Carrick C",13,SBSB 4119,1/23/17,5/12/17,T,1:00:00 PM,3:50:00 PM
PSYC, 681,01,FIELD PLACEMENT,SUP,"Grant-Vallone,Elisa J",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 690,01,GRADUATE RESEARCH,SUP,"Caine,Nancy G",2,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 690,02,GRADUATE RESEARCH,SUP,"Schustack,Miriam W",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 690,03,GRADUATE RESEARCH,SUP,"Mahler,Heike I M",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 690,04,GRADUATE RESEARCH,SUP,"D'Anna,Kimberly L",4,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 690,05,GRADUATE RESEARCH,SUP,"Hamill,Sharon B",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 690,06,GRADUATE RESEARCH,SUP,"Pulvers,Kimberley A",2,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 690,07,GRADUATE RESEARCH,SUP,"Trujillo,Keith A",3,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 690,08,GRADUATE RESEARCH,SUP,"Grant-Vallone,Elisa J",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 690,09,GRADUATE RESEARCH,SUP,"Thomas,Marie D",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 699,01,GRADUATE THESIS,SUP,"Calvillo,Dustin P",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 699,02,GRADUATE THESIS,SUP,"D'Anna,Kimberly L",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 699,03,GRADUATE THESIS,SUP,"Vanderbilt,Kimberly E",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 699,04,GRADUATE THESIS,SUP,"Trujillo,Keith A",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 699,05,GRADUATE THESIS,SUP,"Pulvers,Kimberley A",3,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 699,07,GRADUATE THESIS,SUP,"Fitzpatrick,Maureen J",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 700C,01,THESIS EXTENSION,SUP,"Caine,Nancy G",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 700C,02,THESIS EXTENSION,SUP,"D'Anna,Kimberly L",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 700C,03,THESIS EXTENSION,SUP,"Trujillo,Keith A",2,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 700C,04,THESIS EXTENSION,SUP,"Mahler,Heike I M",1,INDEPSTUDY,1/23/17,5/12/17,,,
PSYC, 700C,05,THESIS EXTENSION,SUP,"Grant-Vallone,Elisa J",1,INDEPSTUDY,1/23/17,5/12/17,,,
SLP, 150,01,INTRO TO COMM SCI & DISORDERS,LEC,"Gonzales,Sarah E",41,ONLINE,1/23/17,3/17/17,,,
SLP, 150,02,INTRO TO COMM SCI & DISORDERS,LEC,"Acharya,Devina",39,ONLINE,1/23/17,3/17/17,M,7:15:00 PM,8:15:00 PM
SLP, 150,03,INTRO TO COMM SCI & DISORDERS,LEC,"Gonzales,Sarah E",42,ONLINE,1/23/17,3/17/17,,,
SLP, 251,01,LANG DEV & ASSESS FOR PRACT,LEC,"Nortz,Rachel A",42,ONLINE,1/23/17,3/17/17,T,6:00:00 PM,7:00:00 PM
SLP, 251,02,LANG DEV & ASSESS FOR PRACT,LEC,"Nortz,Rachel A",39,ONLINE,1/23/17,3/17/17,T,7:15:00 PM,8:15:00 PM
SLP, 251,03,LANG DEV & ASSESS FOR PRACT,LEC,"Wright,Ashley R",40,ONLINE,1/23/17,3/17/17,,,
SLP, 320,01,ANATOMY & PHYSIOLOGY OF SPEECH,LEC,"Acharya,Devina",47,FCB 101,1/23/17,5/12/17,M,2:30:00 PM,5:20:00 PM
SLP, 352,01,LITERACY DEVELOPMENT/ASSESS,LEC,"Garza,Elizabeth A",48,FCB 101,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
SLP, 364,01,CULTURAL DIVERSITY & SCHOOLING,LEC,"Nortz,Rachel A",47,KEL 1104,1/23/17,5/12/17,R,4:00:00 PM,6:50:00 PM
SLP, 391,01,CLINICAL PHONETICS SLP,LEC,"Heisler,Lori A",47,KEL 1104,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
SLP, 622,01,RESEARCH & EBP IN SLP,LEC,"Scheer-Cohen,Alison R",36,FCB 106,1/23/17,5/12/17,M,1:00:00 PM,3:50:00 PM
SLP, 641A,01,SUPERVISED OFF-CAMPUS CLINIC I,CLN,"Nahrstedt,Kristen C",23,OFF CAMPUS,1/23/17,5/12/17,,,
SLP, 641B,01,SUPERVISED CAMPUS CLINIC I,CLN,"Coca,Laura S",6,OFF CAMPUS,1/23/17,5/12/17,,,
SLP, 641B,02,SUPERVISED CAMPUS CLINIC I,CLN,"Tang,Decemna",6,OFF CAMPUS,1/23/17,5/12/17,,,
SLP, 645,01,CLINICAL INTERNSHIP,LAB,"Nahrstedt,Kristen C",31,ONLINE,1/23/17,5/12/17,M,6:00:00 PM,7:00:00 PM
SLP, 652,01,PROFESSIONAL SEMINAR II,LEC,"Nahrstedt,Kristen C",36,FCB 106,1/23/17,5/12/17,W,3:30:00 PM,4:20:00 PM
SLP, 654,01,GRAND ROUNDS IN SLP,ACT,"Scheer-Cohen,Alison R",35,FCB 106,1/23/17,5/12/17,F,10:30:00 AM,12:20:00 PM
SLP, 664,01,MOTOR SPEECH DISORDERS,LEC,"Coca,Laura S",36,FCB 106,1/23/17,3/17/17,W,12:30:00 PM,3:20:00 PM
SLP, 673B,01,COG-LING DIS IN ADULTS,LEC,"Coca,Laura S",36,FCB 106,1/23/17,3/17/17,WF,8:30:00 AM,10:20:00 AM
SLP, 698,01,CUL/SUM EXPERIENCE IN SLP,ACT,"Heisler,Lori A",31,ARR,1/23/17,5/12/17,,,
SOC, 101,01,INTRO TO SOCIOLOGY,LEC,"Schneider,John J",45,ONLINE,1/23/17,5/12/17,,,
SOC, 101,02,INTRO TO SOCIOLOGY,LEC,"Schneider,John J",45,ONLINE,1/23/17,5/12/17,,,
SOC, 105,01,INTRO JUSTICE STUDIES,LEC,"Colbert,Amber L",50,ONLINE,1/23/17,5/12/17,,,
SOC, 105,02,INTRO JUSTICE STUDIES,LEC,"Cullity,Sharon M",43,ONLINE,1/23/17,5/12/17,,,
SOC, 105,03,INTRO JUSTICE STUDIES,LEC,"Cullity,Sharon M",43,ONLINE,1/23/17,5/12/17,,,
SOC, 105,04,INTRO JUSTICE STUDIES,LEC,"Colbert,Amber L",47,ONLINE,1/23/17,5/12/17,,,
SOC, 201,01,INTRO STATS FOR SOC SCI,LEC,"Goyer,Donna J",34,ONLINE,1/23/17,5/12/17,,,
SOC, 201,02,INTRO STATS FOR SOC SCI,LEC,"Kilpatrick,Kevin G",36,SCI2 302,1/23/17,5/12/17,T,5:30:00 PM,8:20:00 PM
SOC, 201,03,INTRO STATS FOR SOC SCI,LEC,"Trinidad,Jonathan R",36,ACD 211,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
SOC, 201,04,INTRO STATS FOR SOC SCI,LEC,"Trinidad,Jonathan R",34,ACD 211,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
SOC, 201,05,INTRO STATS FOR SOC SCI,LEC,"Miller,Susan A",35,ONLINE,1/23/17,5/12/17,,,
SOC, 201,06,INTRO STATS FOR SOC SCI,LEC,"Goyer,Donna J",31,SBSB 2101,1/23/17,5/12/17,M,11:30:00 AM,1:20:00 PM
SOC, 204,01,HUM REL LIFE CRSE,LEC,"Larios,Norma E",50,MARK 214,1/23/17,5/12/17,T,5:30:00 PM,8:20:00 PM
SOC, 303,01,FAMILIES & INTIMATE RELATIONS,LEC,"Gonzales,Alicia M",133,ACD 102,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
SOC, 309,01,AGING & SOCIETY,LEC,"Shapiro,Adam D",40,ONLINE,1/23/17,5/12/17,,,
SOC, 311,01,INEQUALITY,LEC,"Rolison,Kathrine M",54,KEL 1104,1/23/17,5/12/17,MW,11:30:00 AM,1:20:00 PM
SOC, 311,02,INEQUALITY,LEC,"Sanchez,Geneva M",47,UNIV 237,1/23/17,5/12/17,TR,8:00:00 AM,9:50:00 AM
SOC, 313,01,CRITICAL RACE/ETHNIC STUDIES,LEC,"Glover,Karen S",44,SBSB 1107,1/23/17,5/12/17,MW,11:30:00 AM,1:20:00 PM
SOC, 313,02,CRITICAL RACE/ETHNIC STUDIES,LEC,"Rolison,Kathrine M",52,SBSB 1107,1/23/17,5/12/17,MW,2:30:00 PM,4:20:00 PM
SOC, 313,03,CRITICAL RACE/ETHNIC STUDIES,LEC,"Elise,Sharon",15,TEME CLASS,1/23/17,5/12/17,M,11:00:00 AM,12:50:00 PM
SOC, 314,01,HEALTH & SOCIETY,LEC,"Shellhammer,Kathy J",46,SBSB 1107,1/23/17,5/12/17,R,3:00:00 PM,4:50:00 PM
SOC, 315,01,GENDER IN SOCIETY,LEC,"Robertson,Mary A",45,SBSB 1109,1/23/17,5/12/17,MW,12:30:00 PM,2:20:00 PM
SOC, 315,02,GENDER IN SOCIETY,LEC,"DiazArreola,Janette A",45,ONLINE,1/23/17,5/12/17,,,
SOC, 316,01,MENTAL HEALTH&SOC,LEC,"Roche,Mary V",42,ONLINE,1/23/17,5/12/17,,,
SOC, 317,01,YOUTH & SOCIETY,LEC,"Schneider,John J",44,ONLINE,1/23/17,5/12/17,,,
SOC, 317,02,YOUTH & SOCIETY,LEC,"Shellhammer,Kathy J",43,ACD 308,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
SOC, 317,03,YOUTH & SOCIETY,LEC,"Poole,Mary Jo",44,ONLINE,1/23/17,5/12/17,,,
SOC, 317,04,YOUTH & SOCIETY,LEC,"Roche,Mary V",45,ONLINE,1/23/17,5/12/17,,,
SOC, 318,01,SOC OF SPORT,LEC,"Schneider,John J",45,ONLINE,1/23/17,5/12/17,,,
SOC, 320,01,SOCIOLOGICAL THEORY,LEC,"Roberts,Robert E",36,ONLINE,1/23/17,5/12/17,,,
SOC, 320,02,SOCIOLOGICAL THEORY,LEC,"Roberts,Robert E",36,ONLINE,1/23/17,5/12/17,,,
SOC, 320,03,SOCIOLOGICAL THEORY,LEC,"Hardnack,Christopher J",38,SBSB 1107,1/23/17,5/12/17,TR,1:00:00 PM,2:50:00 PM
SOC, 320,04,SOCIOLOGICAL THEORY,LEC,"Hardnack,Christopher J",42,ACD 411B,1/23/17,5/12/17,MW,2:30:00 PM,4:20:00 PM
SOC, 323,01,JUVENILE DELINQUENCY,LEC,"Roberts,Robert E",16,ONLINE,1/23/17,5/12/17,,,
SOC, 324,01,DRUGS&ALCOHOL IN SOC,LEC,"Bickel,Christopher T",137,ARTS 240,1/23/17,5/12/17,R,3:00:00 PM,6:50:00 PM
SOC, 325,01,CRIMINOLOGY,LEC,"Walkington,Lori M",45,ONLINE,1/23/17,5/12/17,,,
SOC, 325,02,CRIMINOLOGY,LEC,"Walkington,Lori M",45,ONLINE,1/23/17,5/12/17,,,
SOC, 325,03,CRIMINOLOGY,LEC,"Colbert,Amber L",49,ONLINE,1/23/17,5/12/17,,,
SOC, 325,05,CRIMINOLOGY,LEC,"Santos,Juan A",15,TEME CLASS,1/23/17,5/12/17,M,9:00:00 AM,10:50:00 AM
SOC, 327,01,LAW ENFORCEMENT,LEC,"Glover,Karen S",44,SBSB 1107,1/23/17,5/12/17,MW,9:30:00 AM,11:20:00 AM
SOC, 331,01,SOC WELFARE POL & SVCS,LEC,"Cullity,Sharon M",42,ONLINE,1/23/17,5/12/17,,,
SOC, 345,01,LATINO/CHICANO COMMUNITIES,LEC,"Naranjo,Rita E",43,UNIV 444,1/23/17,5/12/17,MW,6:30:00 PM,8:20:00 PM
SOC, 347,01,BLACK COMMUNITIES,LEC,"Merritt,Anthony W",45,ACD 201,1/23/17,5/12/17,M,2:30:00 PM,5:20:00 PM
SOC, 348,01,AMERICAN INDIAN COMMUNITIES,LEC,"Salomon Johnson,Amrah N S",23,ACD 303,1/23/17,5/12/17,M,2:30:00 PM,5:20:00 PM
SOC, 360,01,QUANT RES  METHODS,LEC,"Goyer,Donna J",35,ACD 206,1/23/17,5/12/17,W,8:30:00 AM,10:20:00 AM
SOC, 360,02,QUANT RES  METHODS,LEC,"Goyer,Donna J",35,ONLINE,1/23/17,5/12/17,,,
SOC, 360,03,QUANT RES  METHODS,LEC,"Kilpatrick,Kevin G",36,ACD 211,1/23/17,5/12/17,TR,10:00:00 AM,11:50:00 AM
SOC, 360,04,QUANT RES  METHODS,LEC,"Kilpatrick,Kevin G",37,ACD 211,1/23/17,5/12/17,TR,1:00:00 PM,2:50:00 PM
SOC, 360,05,QUANT RES  METHODS,LEC,"Kilpatrick,Kevin G",36,ACD 211,1/23/17,5/12/17,TR,3:00:00 PM,4:50:00 PM
SOC, 360,06,QUANT RES  METHODS,LEC,"Trinidad,Jonathan R",38,SBSB 3125,1/23/17,5/12/17,MW,6:30:00 PM,8:20:00 PM
SOC, 361,01,QUAL METH IN SOCIOLOGY,LEC,"Hardnack,Christopher J",41,UNIV 237,1/23/17,5/12/17,TR,10:00:00 AM,11:50:00 AM
SOC, 361,02,QUAL METH IN SOCIOLOGY,LEC,"Roche,Mary V",35,ONLINE,1/23/17,5/12/17,,,
SOC, 361,03,QUAL METH IN SOCIOLOGY,LEC,"Hardnack,Christopher J",46,ACD 306,1/23/17,5/12/17,MW,10:30:00 AM,12:20:00 PM
SOC, 370,01,AMER INDIAN WOMEN & ACTIVISM,LEC,"Salomon Johnson,Amrah N S",12,ACD 301,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
SOC, 413,01,SOCIOLOGY OF EDUCATION,LEC,"Dark,Kimberly S",34,ACD 411B,1/23/17,3/17/17,F,9:30:00 AM,5:20:00 PM
SOC, 413,03,SOCIOLOGY OF EDUCATION,LEC,"Steck,Ariana R",35,ONLINE,1/23/17,5/12/17,,,
SOC, 417,01,FAMILY VIOLENCE,LEC,"Shellhammer,Kathy J",35,ONLINE,1/23/17,5/12/17,,,
SOC, 417,02,FAMILY VIOLENCE,LEC,"Pina,Darlene L",37,ACD 310,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
SOC, 417,04,FAMILY VIOLENCE,LEC,"Shellhammer,Kathy J",15,TEME CLASS,1/23/17,5/12/17,W,1:00:00 PM,2:50:00 PM
SOC, 418,01,DOMESTIC VIOLENCE PREVENTION,LEC,"Pina,Darlene L",36,ACD 310,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
SOC, 419,01,INEQUALITIES&HEALTH,LEC,"Roche,Mary V",36,ONLINE,1/23/17,5/12/17,,,
SOC, 419,02,INEQUALITIES&HEALTH,LEC,"Roche,Mary V",10,TEME CLASS,1/23/17,5/12/17,T,11:00:00 AM,1:00:00 PM
SOC, 424,01,WOMEN & HEALTH,LEC,"Cullity,Sharon M",34,ACD 310,1/23/17,5/12/17,M,2:30:00 PM,5:20:00 PM
SOC, 425,01,SOCIOLOGICAL MINDFULNESS,LEC,"Pina,Darlene L",35,ONLINE,1/23/17,5/12/17,,,
SOC, 442,01,JUSTICE SYS&CRMNL LAW,LEC,"Poole,Mary Jo",36,ONLINE,1/23/17,5/12/17,,,
SOC, 442,02,JUSTICE SYS&CRMNL LAW,LEC,"Poole,Mary Jo",36,ONLINE,1/23/17,5/12/17,,,
SOC, 442,03,JUSTICE SYS&CRMNL LAW,LEC,"Poole,Mary Jo",36,ONLINE,1/23/17,5/12/17,,,
SOC, 442,04,JUSTICE SYS&CRMNL LAW,LEC,"Bates,Kristin A",40,ONLINE,1/23/17,5/12/17,,,
SOC, 442,05,JUSTICE SYS&CRMNL LAW,LEC,"Poole,Mary Jo",9,TEME CLASS,1/23/17,5/12/17,T,9:00:00 AM,10:50:00 AM
SOC, 448,01,RACIAL PROFILING,LEC,"Glover,Karen S",36,ACD 303,1/23/17,5/12/17,T,10:00:00 AM,11:50:00 AM
SOC, 470,01,ADVA RESEARCH METHODS,LEC,"Goyer,Donna J",11,UNIV 271,1/23/17,3/17/17,M,2:30:00 PM,4:20:00 PM
SOC, 475,01,POPULAR CRIMINOLOGY,LEC,"Sanchez,Geneva M",37,ACD 319,1/23/17,5/12/17,MW,9:30:00 AM,11:20:00 AM
SOC, 480,01,CAPSTONE SEM SOC SCHOLAR,LEC,"Walkington,Lori M",23,ONLINE,1/23/17,5/12/17,,,
SOC, 480,02,CAPSTONE SEM SOC SCHOLAR,LEC,"Suarez,Theresa C",25,ACD 315,1/23/17,5/12/17,W,10:30:00 AM,2:20:00 PM
SOC, 494,01,INTERN CRIM/JUSTICE STUDIES,ACT,"Santos,Juan A",32,UNIV 237,1/23/17,5/12/17,TR,5:00:00 PM,6:50:00 PM
SOC, 494,02,INTERN CRIM/JUSTICE STUDIES,ACT,"Swan,Richelle S",25,ONLINE,1/23/17,5/12/17,,,
SOC, 494,03,INTERN CRIM/JUSTICE STUDIES,ACT,"Swan,Richelle S",25,ONLINE,1/23/17,5/12/17,,,
SOC, 494,04,INTERN CRIM/JUSTICE STUDIES,ACT,"Santos,Juan A",10,TEME CLASS,1/23/17,5/12/17,R,11:00:00 AM,12:50:00 PM
SOC, 495,01,CAPSTONE SEM IN COMM SERV,SUP,"Shellhammer,Kathy J",24,ONLINE,1/23/17,5/12/17,,,
SOC, 495,02,CAPSTONE SEM IN COMM SERV,SUP,"Suarez,Theresa C",23,ONLINE,1/23/17,5/12/17,,,
SOC, 495,03,CAPSTONE SEM IN COMM SERV,SUP,"Suarez,Theresa C",21,ONLINE,1/23/17,5/12/17,,,
SOC, 498A,01,INDEPENDENT STUDY,SUP,"Bates,Kristin A",3,ARR,1/23/17,5/12/17,,,
SOC, 498B,01,INDEPENDENT STUDY,SUP,"Bates,Kristin A",1,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 498B,02,INDEPENDENT STUDY,SUP,"Elise,Sharon",4,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 498C,02,INDEPENDENT STUDY,SUP,"Bates,Kristin A",1,ARR,1/23/17,5/12/17,,,
SOC, 498C,03,INDEPENDENT STUDY,SUP,"Santos,Juan A",1,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 498D,01,INDEPENDENT STUDY,SUP,"Bates,Kristin A",2,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 498D,02,INDEPENDENT STUDY,SUP,"Santos,Juan A",1,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 499A,01,INDEPENDENT RESEARCH,SUP,"Robertson,Mary A",1,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 499B,01,INDEPENDENT RESEARCH,SUP,"Elise,Sharon",3,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 499B,02,INDEPENDENT RESEARCH,SUP,"Lara,Marisol C",1,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 499C,01,INDEPENDENT RESEARCH,SUP,"Lara,Marisol C",2,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 620,01,QUANTITATIVE RES METH,LEC,"Gonzales,Alicia M",11,SBSB 1101,1/23/17,5/12/17,R,5:00:00 PM,8:50:00 PM
SOC, 630,01,CRIT PERS HUM SVCS DEL,LEC,"Robertson,Mary A",14,SBSB 4119,1/23/17,5/12/17,M,5:30:00 PM,9:20:00 PM
SOC, 640,01,SOCIAL ADVOCACY,LEC,"Dark,Kimberly S",11,SBSB 4119,1/23/17,3/17/17,W,5:30:00 PM,9:20:00 PM
SOC, 685-5,01,ST: INFRML ECNMY IMGRNT COMM,LEC,"Santos,Juan A",24,KEL 1104,1/23/17,5/12/17,T,7:00:00 PM,8:50:00 PM
SOC, 690,01,IND THESIS PROPOSAL PREP,SUP,"Gonzales,Alicia M",2,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 690,02,IND THESIS PROPOSAL PREP,SUP,"Swan,Richelle S",2,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 695,01,INDEPENDENT THESIS RESEARCH,SUP,"Bates,Kristin A",11,ARR,1/23/17,5/12/17,,,
SOC, 698A,01,INDEPENDENT RESEARCH,SUP,"Swan,Richelle S",1,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 698B,01,INDEPENDENT RESEARCH,SUP,"Bates,Kristin A",1,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 698B,02,INDEPENDENT RESEARCH,SUP,"Elise,Sharon",2,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 699,01,THESIS EXTENSION,SUP,"Lara,Marisol C",2,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 699,02,THESIS EXTENSION,SUP,"Bickel,Christopher T",1,INDEPSTUDY,1/23/17,5/12/17,,,
SOC, 699,03,THESIS EXTENSION,SUP,"Bates,Kristin A",2,INDEPSTUDY,1/23/17,5/12/17,,,
SPAN, 101,01,BEGINNING SPAN I,LEC,"Martin-Burgos,Marta",35,ACD 310,1/23/17,5/12/17,MTWF,9:30:00 AM,10:20:00 AM
SPAN, 101,02,BEGINNING SPAN I,LEC,"Zuniga-Solano,Gonzalo",36,ACD 303,1/23/17,5/12/17,MWRF,9:30:00 AM,10:20:00 AM
SPAN, 101,03,BEGINNING SPAN I,LEC,"Zapata,Miguel A",38,ACD 301,1/23/17,5/12/17,MTWF,9:30:00 AM,10:20:00 AM
SPAN, 101,04,BEGINNING SPAN I,LEC,"Zapata,Miguel A",38,MARK 201,1/23/17,5/12/17,MWRF,1:30:00 PM,2:20:00 PM
SPAN, 101,05,BEGINNING SPAN I,LEC,"Cox,Claudia",33,MARK 209,1/23/17,5/12/17,MTWF,7:30:00 AM,8:20:00 AM
SPAN, 101,06,BEGINNING SPAN I,LEC,"Rios Martinez,Maria T",34,MARK 201,1/23/17,5/12/17,MWRF,10:30:00 AM,11:20:00 AM
SPAN, 101,07,BEGINNING SPAN I,LEC,"Arenas,Veronica",32,MARK 213,1/23/17,5/12/17,TR,7:00:00 PM,8:50:00 PM
SPAN, 101,08,BEGINNING SPAN I,LEC,"Cavallini,Amelia A",35,MARK 205,1/23/17,5/12/17,MW,6:30:00 PM,8:20:00 PM
SPAN, 101,11,BEGINNING SPAN I,LEC,"Baca,Margarita F",16,ONLINE,1/23/17,3/17/17,,,
SPAN, 101,13,BEGINNING SPAN I,LEC,"Morales,Gabriel O",29,ACD 303,1/23/17,5/12/17,TR,7:00:00 PM,8:50:00 PM
SPAN, 101,14,BEGINNING SPAN I,LEC,"Arenas,Veronica",31,ACD 310,1/23/17,5/12/17,MW,6:30:00 PM,8:20:00 PM
SPAN, 102,01,BEGINNING SPANISH II,LEC,"Garay,Gisella F",25,MARK 201,1/23/17,5/12/17,MWRF,7:30:00 AM,8:20:00 AM
SPAN, 102,02,BEGINNING SPANISH II,LEC,"Cintora Sanchez,Janet",34,ACD 306,1/23/17,5/12/17,MTWF,1:30:00 PM,2:20:00 PM
SPAN, 102,03,BEGINNING SPANISH II,LEC,"Lemus,Rosalinda",34,ACD 308,1/23/17,5/12/17,MTWF,9:30:00 AM,10:20:00 AM
SPAN, 102,04,BEGINNING SPANISH II,LEC,"Kimber,Lance A",35,ACD 303,1/23/17,5/12/17,MWRF,10:30:00 AM,11:20:00 AM
SPAN, 102,05,BEGINNING SPANISH II,LEC,"Toledo Yildiz,Marya E",35,ACD 406,1/23/17,5/12/17,WF,9:30:00 AM,11:20:00 AM
SPAN, 102,06,BEGINNING SPANISH II,LEC,"Zapata,Miguel A",35,MARK 211,1/23/17,5/12/17,MW,7:30:00 AM,9:20:00 AM
SPAN, 102,07,BEGINNING SPANISH II,LEC,"Toledo Yildiz,Marya E",34,MARK 209,1/23/17,5/12/17,MW,11:30:00 AM,1:20:00 PM
SPAN, 102,08,BEGINNING SPANISH II,LEC,"Toledo Yildiz,Marya E",38,MARK 209,1/23/17,5/12/17,MW,5:30:00 PM,7:20:00 PM
SPAN, 102,09,BEGINNING SPANISH II,LEC,"Verdugo Rivas,Rodrigo",31,MARK 205,1/23/17,5/12/17,MWRF,7:30:00 AM,8:20:00 AM
SPAN, 102,10,BEGINNING SPANISH II,LEC,"Zuniga-Solano,Gonzalo",29,MARK 213,1/23/17,5/12/17,F,2:30:00 PM,6:20:00 PM
